-19, -19, -19, -19, -18, -18, -17, -16, -16, -15, -15, -15, -13, -13, -12, -12, -11, -11, -11, -11, -10, -9, -8, 8, -7, 9, 10, 2, -2, 3, 10, -6, -5, 7, 3, 6, 7, 6, -6, 8, 3, 5, 9, 6, -2, 1, 10, 0
-19, -19, -19, -19, -18, -18, -17, -16, -16, -15, -15, -15, -13, -13, -12, -12, -11, -11, -11, -11, -10, -9, -8, -7, 8, 9, 10, 2, -2, 3, 10, -6, -5, 7, 3, 6, 7, 6, -6, 8, 3, 5, 9, 6, -2, 1, 10, 0
-19, -19, -19, -19, -18, -18, -17, -16, -16, -15, -15, -15, -13, -13, -12, -12, -11, -11, -11, -11, -10, -9, -8, -7, -6, 9, 10, 2, -2, 3, 10, 8, -5, 7, 3, 6, 7, 6, -6, 8, 3, 5, 9, 6, -2, 1, 10, 0
-19, -19, -19, -19, -18, -18, -17, -16, -16, -15, -15, -15, -13, -13, -12, -12, -11, -11, -11, -11, -10, -9, -8, -7, -6, -6, 10, 2, -2, 3, 10, 8, -5, 7, 3, 6, 7, 6, 9, 8, 3, 5, 9, 6, -2, 1, 10, 0
-19, -19, -19, -19, -18, -18, -17, -16, -16, -15, -15, -15, -13, -13, -12, -12, -11, -11, -11, -11, -10, -9, -8, -7, -6, -6, -5, 2, -2, 3, 10, 8, 10, 7, 3, 6, 7, 6, 9, 8, 3, 5, 9, 6, -2, 1, 10, 0
-19, -19, -19, -19, -18, -18, -17, -16, -16, -15, -15, -15, -13, -13, -12, -12, -11, -11, -11, -11, -10, -9, -8, -7, -6, -6, -5, -2, 2, 3, 10, 8, 10, 7, 3, 6, 7, 6, 9, 8, 3, 5, 9, 6, -2, 1, 10, 0
-19, -19, -19, -19, -18, -18, -17, -16, -16, -15, -15, -15, -13, -13, -12, -12, -11, -11, -11, -11, -10, -9, -8, -7, -6, -6, -5, -2, -2, 3, 10, 8, 10, 7, 3, 6, 7, 6, 9, 8, 3, 5, 9, 6, 2, 1, 10, 0
-19, -19, -19, -19, -18, -18, -17, -16, -16, -15, -15, -15, -13, -13, -12, -12, -11, -11, -11, -11, -10, -9, -8, -7, -6, -6, -5, -2, -2, 0, 10, 8, 10, 7, 3, 6, 7, 6, 9, 8, 3, 5, 9, 6, 2, 1, 10, 3
-19, -19, -19, -19, -18, -18, -17, -16, -16, -15, -15, -15, -13, -13, -12, -12, -11, -11, -11, -11, -10, -9, -8, -7, -6, -6, -5, -2, -2, 0, 1, 8, 10, 7, 3, 6, 7, 6, 9, 8, 3, 5, 9, 6, 2, 10, 10, 3
-19, -19, -19, -19, -18, -18, -17, -16, -16, -15, -15, -15, -13, -13, -12, -12, -11, -11, -11, -11, -10, -9, -8, -7, -6, -6, -5, -2, -2, 0, 1, 2, 10, 7, 3, 6, 7, 6, 9, 8, 3, 5, 9, 6, 8, 10, 10, 3
-19, -19, -19, -19, -18, -18, -17, -16, -16, -15, -15, -15, -13, -13, -12, -12, -11, -11, -11, -11, -10, -9, -8, -7, -6, -6, -5, -2, -2, 0, 1, 2, 3, 7, 10, 6, 7, 6, 9, 8, 3, 5, 9, 6, 8, 10, 10, 3
-19, -19, -19, -19, -18, -18, -17, -16, -16, -15, -15, -15, -13, -13, -12, -12, -11, -11, -11, -11, -10, -9, -8, -7, -6, -6, -5, -2, -2, 0, 1, 2, 3, 3, 10, 6, 7, 6, 9, 8, 7, 5, 9, 6, 8, 10, 10, 3
-19, -19, -19, -19, -18, -18, -17, -16, -16, -15, -15, -15, -13, -13, -12, -12, -11, -11, -11, -11, -10, -9, -8, -7, -6, -6, -5, -2, -2, 0, 1, 2, 3, 3, 3, 6, 7, 6, 9, 8, 7, 5, 9, 6, 8, 10, 10, 10
-19, -19, -19, -19, -18, -18, -17, -16, -16, -15, -15, -15, -13, -13, -12, -12, -11, -11, -11, -11, -10, -9, -8, -7, -6, -6, -5, -2, -2, 0, 1, 2, 3, 3, 3, 5, 7, 6, 9, 8, 7, 6, 9, 6, 8, 10, 10, 10
-19, -19, -19, -19, -18, -18, -17, -16, -16, -15, -15, -15, -13, -13, -12, -12, -11, -11, -11, -11, -10, -9, -8, -7, -6, -6, -5, -2, -2, 0, 1, 2, 3, 3, 3, 5, 6, 7, 9, 8, 7, 6, 9, 6, 8, 10, 10, 10
-19, -19, -19, -19, -18, -18, -17, -16, -16, -15, -15, -15, -13, -13, -12, -12, -11, -11, -11, -11, -10, -9, -8, -7, -6, -6, -5, -2, -2, 0, 1, 2, 3, 3, 3, 5, 6, 6, 9, 8, 7, 7, 9, 6, 8, 10, 10, 10
-19, -19, -19, -19, -18, -18, -17, -16, -16, -15, -15, -15, -13, -13, -12, -12, -11, -11, -11, -11, -10, -9, -8, -7, -6, -6, -5, -2, -2, 0, 1, 2, 3, 3, 3, 5, 6, 6, 6, 8, 7, 7, 9, 9, 8, 10, 10, 10
-19, -19, -19, -19, -18, -18, -17, -16, -16, -15, -15, -15, -13, -13, -12, -12, -11, -11, -11, -11, -10, -9, -8, -7, -6, -6, -5, -2, -2, 0, 1, 2, 3, 3, 3, 5, 6, 6, 6, 7, 8, 7, 9, 9, 8, 10, 10, 10
-19, -19, -19, -19, -18, -18, -17, -16, -16, -15, -15, -15, -13, -13, -12, -12, -11, -11, -11, -11, -10, -9, -8, -7, -6, -6, -5, -2, -2, 0, 1, 2, 3, 3, 3, 5, 6, 6, 6, 7, 7, 8, 9, 9, 8, 10, 10, 10
-19, -19, -19, -19, -18, -18, -17, -16, -16, -15, -15, -15, -13, -13, -12, -12, -11, -11, -11, -11, -10, -9, -8, -7, -6, -6, -5, -2, -2, 0, 1, 2, 3, 3, 3, 5, 6, 6, 6, 7, 7, 8, 9, 9, 8, 10, 10, 10
-19, -19, -19, -19, -18, -18, -17, -16, -16, -15, -15, -15, -13, -13, -12, -12, -11, -11, -11, -11, -10, -9, -8, -7, -6, -6, -5, -2, -2, 0, 1, 2, 3, 3, 3, 5, 6, 6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 10
-19, -19, -19, -19, -18, -18, -17, -16, -16, -15, -15, -15, -13, -13, -12, -12, -11, -11, -11, -11, -10, -9, -8, -7, -6, -6, -5, -2, -2, 0, 1, 2, 3, 3, 3, 5, 6, 6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 10
-19, -19, -19, -19, -18, -18, -17, -16, -16, -15, -15, -15, -13, -13, -12, -12, -11, -11, -11, -11, -10, -9, -8, -7, -6, -6, -5, -2, -2, 0, 1, 2, 3, 3, 3, 5, 6, 6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 10
-19, -19, -19, -19, -18, -18, -17, -16, -16, -15, -15, -15, -13, -13, -12, -12, -11, -11, -11, -11, -10, -9, -8, -7, -6, -6, -5, -2, -2, 0, 1, 2, 3, 3, 3, 5, 6, 6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 10
-19, -19, -19, -19, -18, -18, -17, -16, -16, -15, -15, -15, -13, -13, -12, -12, -11, -11, -11, -11, -10, -9, -8, -7, -6, -6, -5, -2, -2, 0, 1, 2, 3, 3, 3, 5, 6, 6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 10
-19, -19, -19, -19, -18, -18, -17, -16, -16, -15, -15, -15, -13, -13, -12, -12, -11, -11, -11, -11, -10, -9, -8, -7, -6, -6, -5, -2, -2, 0, 1, 2, 3, 3, 3, 5, 6, 6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 10
