-19, -19, -19, -18, -17, -16, -16, -16, -15, -14, -13, -12, -12, -12, -11, -11, -10, -8, -7, -6, -5, -5, -4, -3, -2, 0, 2, 6, 6, 5, 2, 11, 4, 7, 8, 3, 9, 4, 8, 2, 11, 2, 11, 10, 6, 11
-19, -19, -19, -18, -17, -16, -16, -16, -15, -14, -13, -12, -12, -12, -11, -11, -10, -8, -7, -6, -5, -5, -4, -3, -2, 0, 2, 2, 6, 5, 6, 11, 4, 7, 8, 3, 9, 4, 8, 2, 11, 2, 11, 10, 6, 11
-19, -19, -19, -18, -17, -16, -16, -16, -15, -14, -13, -12, -12, -12, -11, -11, -10, -8, -7, -6, -5, -5, -4, -3, -2, 0, 2, 2, 2, 5, 6, 11, 4, 7, 8, 3, 9, 4, 8, 6, 11, 2, 11, 10, 6, 11
-19, -19, -19, -18, -17, -16, -16, -16, -15, -14, -13, -12, -12, -12, -11, -11, -10, -8, -7, -6, -5, -5, -4, -3, -2, 0, 2, 2, 2, 2, 6, 11, 4, 7, 8, 3, 9, 4, 8, 6, 11, 5, 11, 10, 6, 11
-19, -19, -19, -18, -17, -16, -16, -16, -15, -14, -13, -12, -12, -12, -11, -11, -10, -8, -7, -6, -5, -5, -4, -3, -2, 0, 2, 2, 2, 2, 3, 11, 4, 7, 8, 6, 9, 4, 8, 6, 11, 5, 11, 10, 6, 11
-19, -19, -19, -18, -17, -16, -16, -16, -15, -14, -13, -12, -12, -12, -11, -11, -10, -8, -7, -6, -5, -5, -4, -3, -2, 0, 2, 2, 2, 2, 3, 4, 11, 7, 8, 6, 9, 4, 8, 6, 11, 5, 11, 10, 6, 11
-19, -19, -19, -18, -17, -16, -16, -16, -15, -14, -13, -12, -12, -12, -11, -11, -10, -8, -7, -6, -5, -5, -4, -3, -2, 0, 2, 2, 2, 2, 3, 4, 4, 7, 8, 6, 9, 11, 8, 6, 11, 5, 11, 10, 6, 11
-19, -19, -19, -18, -17, -16, -16, -16, -15, -14, -13, -12, -12, -12, -11, -11, -10, -8, -7, -6, -5, -5, -4, -3, -2, 0, 2, 2, 2, 2, 3, 4, 4, 5, 8, 6, 9, 11, 8, 6, 11, 7, 11, 10, 6, 11
-19, -19, -19, -18, -17, -16, -16, -16, -15, -14, -13, -12, -12, -12, -11, -11, -10, -8, -7, -6, -5, -5, -4, -3, -2, 0, 2, 2, 2, 2, 3, 4, 4, 5, 6, 8, 9, 11, 8, 6, 11, 7, 11, 10, 6, 11
-19, -19, -19, -18, -17, -16, -16, -16, -15, -14, -13, -12, -12, -12, -11, -11, -10, -8, -7, -6, -5, -5, -4, -3, -2, 0, 2, 2, 2, 2, 3, 4, 4, 5, 6, 6, 9, 11, 8, 8, 11, 7, 11, 10, 6, 11
-19, -19, -19, -18, -17, -16, -16, -16, -15, -14, -13, -12, -12, -12, -11, -11, -10, -8, -7, -6, -5, -5, -4, -3, -2, 0, 2, 2, 2, 2, 3, 4, 4, 5, 6, 6, 6, 11, 8, 8, 11, 7, 11, 10, 9, 11
-19, -19, -19, -18, -17, -16, -16, -16, -15, -14, -13, -12, -12, -12, -11, -11, -10, -8, -7, -6, -5, -5, -4, -3, -2, 0, 2, 2, 2, 2, 3, 4, 4, 5, 6, 6, 6, 7, 8, 8, 11, 11, 11, 10, 9, 11
-19, -19, -19, -18, -17, -16, -16, -16, -15, -14, -13, -12, -12, -12, -11, -11, -10, -8, -7, -6, -5, -5, -4, -3, -2, 0, 2, 2, 2, 2, 3, 4, 4, 5, 6, 6, 6, 7, 8, 8, 11, 11, 11, 10, 9, 11
-19, -19, -19, -18, -17, -16, -16, -16, -15, -14, -13, -12, -12, -12, -11, -11, -10, -8, -7, -6, -5, -5, -4, -3, -2, 0, 2, 2, 2, 2, 3, 4, 4, 5, 6, 6, 6, 7, 8, 8, 11, 11, 11, 10, 9, 11
-19, -19, -19, -18, -17, -16, -16, -16, -15, -14, -13, -12, -12, -12, -11, -11, -10, -8, -7, -6, -5, -5, -4, -3, -2, 0, 2, 2, 2, 2, 3, 4, 4, 5, 6, 6, 6, 7, 8, 8, 9, 11, 11, 10, 11, 11
-19, -19, -19, -18, -17, -16, -16, -16, -15, -14, -13, -12, -12, -12, -11, -11, -10, -8, -7, -6, -5, -5, -4, -3, -2, 0, 2, 2, 2, 2, 3, 4, 4, 5, 6, 6, 6, 7, 8, 8, 9, 10, 11, 11, 11, 11
-19, -19, -19, -18, -17, -16, -16, -16, -15, -14, -13, -12, -12, -12, -11, -11, -10, -8, -7, -6, -5, -5, -4, -3, -2, 0, 2, 2, 2, 2, 3, 4, 4, 5, 6, 6, 6, 7, 8, 8, 9, 10, 11, 11, 11, 11
-19, -19, -19, -18, -17, -16, -16, -16, -15, -14, -13, -12, -12, -12, -11, -11, -10, -8, -7, -6, -5, -5, -4, -3, -2, 0, 2, 2, 2, 2, 3, 4, 4, 5, 6, 6, 6, 7, 8, 8, 9, 10, 11, 11, 11, 11
-19, -19, -19, -18, -17, -16, -16, -16, -15, -14, -13, -12, -12, -12, -11, -11, -10, -8, -7, -6, -5, -5, -4, -3, -2, 0, 2, 2, 2, 2, 3, 4, 4, 5, 6, 6, 6, 7, 8, 8, 9, 10, 11, 11, 11, 11
-19, -19, -19, -18, -17, -16, -16, -16, -15, -14, -13, -12, -12, -12, -11, -11, -10, -8, -7, -6, -5, -5, -4, -3, -2, 0, 2, 2, 2, 2, 3, 4, 4, 5, 6, 6, 6, 7, 8, 8, 9, 10, 11, 11, 11, 11
