-20, -19, -19, -19, -17, -15, -14, -12, -10, -10, -10, -9, -9, -7, -7, -6, -6, -5, -5, -3, 2, 1, 6, -2, -2, 2, 8, -2, 3, 11, 9, -1, 2, 0, 9, 11, 2, 1, 0, 1, 0, 5, 3, 8, 1
-20, -19, -19, -19, -17, -15, -14, -12, -10, -10, -10, -9, -9, -7, -7, -6, -6, -5, -5, -3, -2, 1, 6, 2, -2, 2, 8, -2, 3, 11, 9, -1, 2, 0, 9, 11, 2, 1, 0, 1, 0, 5, 3, 8, 1
-20, -19, -19, -19, -17, -15, -14, -12, -10, -10, -10, -9, -9, -7, -7, -6, -6, -5, -5, -3, -2, -2, 6, 2, 1, 2, 8, -2, 3, 11, 9, -1, 2, 0, 9, 11, 2, 1, 0, 1, 0, 5, 3, 8, 1
-20, -19, -19, -19, -17, -15, -14, -12, -10, -10, -10, -9, -9, -7, -7, -6, -6, -5, -5, -3, -2, -2, -2, 2, 1, 2, 8, 6, 3, 11, 9, -1, 2, 0, 9, 11, 2, 1, 0, 1, 0, 5, 3, 8, 1
-20, -19, -19, -19, -17, -15, -14, -12, -10, -10, -10, -9, -9, -7, -7, -6, -6, -5, -5, -3, -2, -2, -2, -1, 1, 2, 8, 6, 3, 11, 9, 2, 2, 0, 9, 11, 2, 1, 0, 1, 0, 5, 3, 8, 1
-20, -19, -19, -19, -17, -15, -14, -12, -10, -10, -10, -9, -9, -7, -7, -6, -6, -5, -5, -3, -2, -2, -2, -1, 0, 2, 8, 6, 3, 11, 9, 2, 2, 1, 9, 11, 2, 1, 0, 1, 0, 5, 3, 8, 1
-20, -19, -19, -19, -17, -15, -14, -12, -10, -10, -10, -9, -9, -7, -7, -6, -6, -5, -5, -3, -2, -2, -2, -1, 0, 0, 8, 6, 3, 11, 9, 2, 2, 1, 9, 11, 2, 1, 2, 1, 0, 5, 3, 8, 1
-20, -19, -19, -19, -17, -15, -14, -12, -10, -10, -10, -9, -9, -7, -7, -6, -6, -5, -5, -3, -2, -2, -2, -1, 0, 0, 0, 6, 3, 11, 9, 2, 2, 1, 9, 11, 2, 1, 2, 1, 8, 5, 3, 8, 1
-20, -19, -19, -19, -17, -15, -14, -12, -10, -10, -10, -9, -9, -7, -7, -6, -6, -5, -5, -3, -2, -2, -2, -1, 0, 0, 0, 1, 3, 11, 9, 2, 2, 6, 9, 11, 2, 1, 2, 1, 8, 5, 3, 8, 1
-20, -19, -19, -19, -17, -15, -14, -12, -10, -10, -10, -9, -9, -7, -7, -6, -6, -5, -5, -3, -2, -2, -2, -1, 0, 0, 0, 1, 1, 11, 9, 2, 2, 6, 9, 11, 2, 3, 2, 1, 8, 5, 3, 8, 1
-20, -19, -19, -19, -17, -15, -14, -12, -10, -10, -10, -9, -9, -7, -7, -6, -6, -5, -5, -3, -2, -2, -2, -1, 0, 0, 0, 1, 1, 1, 9, 2, 2, 6, 9, 11, 2, 3, 2, 11, 8, 5, 3, 8, 1
-20, -19, -19, -19, -17, -15, -14, -12, -10, -10, -10, -9, -9, -7, -7, -6, -6, -5, -5, -3, -2, -2, -2, -1, 0, 0, 0, 1, 1, 1, 1, 2, 2, 6, 9, 11, 2, 3, 2, 11, 8, 5, 3, 8, 9
-20, -19, -19, -19, -17, -15, -14, -12, -10, -10, -10, -9, -9, -7, -7, -6, -6, -5, -5, -3, -2, -2, -2, -1, 0, 0, 0, 1, 1, 1, 1, 2, 2, 6, 9, 11, 2, 3, 2, 11, 8, 5, 3, 8, 9
-20, -19, -19, -19, -17, -15, -14, -12, -10, -10, -10, -9, -9, -7, -7, -6, -6, -5, -5, -3, -2, -2, -2, -1, 0, 0, 0, 1, 1, 1, 1, 2, 2, 6, 9, 11, 2, 3, 2, 11, 8, 5, 3, 8, 9
-20, -19, -19, -19, -17, -15, -14, -12, -10, -10, -10, -9, -9, -7, -7, -6, -6, -5, -5, -3, -2, -2, -2, -1, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 9, 11, 6, 3, 2, 11, 8, 5, 3, 8, 9
-20, -19, -19, -19, -17, -15, -14, -12, -10, -10, -10, -9, -9, -7, -7, -6, -6, -5, -5, -3, -2, -2, -2, -1, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 11, 6, 3, 9, 11, 8, 5, 3, 8, 9
-20, -19, -19, -19, -17, -15, -14, -12, -10, -10, -10, -9, -9, -7, -7, -6, -6, -5, -5, -3, -2, -2, -2, -1, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 6, 11, 9, 11, 8, 5, 3, 8, 9
-20, -19, -19, -19, -17, -15, -14, -12, -10, -10, -10, -9, -9, -7, -7, -6, -6, -5, -5, -3, -2, -2, -2, -1, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 11, 9, 11, 8, 5, 6, 8, 9
-20, -19, -19, -19, -17, -15, -14, -12, -10, -10, -10, -9, -9, -7, -7, -6, -6, -5, -5, -3, -2, -2, -2, -1, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 5, 9, 11, 8, 11, 6, 8, 9
-20, -19, -19, -19, -17, -15, -14, -12, -10, -10, -10, -9, -9, -7, -7, -6, -6, -5, -5, -3, -2, -2, -2, -1, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 5, 6, 11, 8, 11, 9, 8, 9
-20, -19, -19, -19, -17, -15, -14, -12, -10, -10, -10, -9, -9, -7, -7, -6, -6, -5, -5, -3, -2, -2, -2, -1, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 5, 6, 8, 11, 11, 9, 8, 9
-20, -19, -19, -19, -17, -15, -14, -12, -10, -10, -10, -9, -9, -7, -7, -6, -6, -5, -5, -3, -2, -2, -2, -1, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 5, 6, 8, 8, 11, 9, 11, 9
-20, -19, -19, -19, -17, -15, -14, -12, -10, -10, -10, -9, -9, -7, -7, -6, -6, -5, -5, -3, -2, -2, -2, -1, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 5, 6, 8, 8, 9, 11, 11, 9
-20, -19, -19, -19, -17, -15, -14, -12, -10, -10, -10, -9, -9, -7, -7, -6, -6, -5, -5, -3, -2, -2, -2, -1, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 5, 6, 8, 8, 9, 9, 11, 11
-20, -19, -19, -19, -17, -15, -14, -12, -10, -10, -10, -9, -9, -7, -7, -6, -6, -5, -5, -3, -2, -2, -2, -1, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 5, 6, 8, 8, 9, 9, 11, 11
-20, -19, -19, -19, -17, -15, -14, -12, -10, -10, -10, -9, -9, -7, -7, -6, -6, -5, -5, -3, -2, -2, -2, -1, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 5, 6, 8, 8, 9, 9, 11, 11
