-20, -19, -18, -17, -16, -15, -14, -12, -12, -11, -11, -10, -9, -9, -8, 11, 4, 1, -1, 6, -3, 5, 3, -6, -6, 11, 1, 8, 6, -8, 5, -8, 9, 4, 2, 5, -5, -5, -3, -4, 10, 6, -7, -6, 0, -7, -7, 9, 7
-20, -19, -18, -17, -16, -15, -14, -12, -12, -11, -11, -10, -9, -9, -8, -8, 4, 1, -1, 6, -3, 5, 3, -6, -6, 11, 1, 8, 6, 11, 5, -8, 9, 4, 2, 5, -5, -5, -3, -4, 10, 6, -7, -6, 0, -7, -7, 9, 7
-20, -19, -18, -17, -16, -15, -14, -12, -12, -11, -11, -10, -9, -9, -8, -8, -8, 1, -1, 6, -3, 5, 3, -6, -6, 11, 1, 8, 6, 11, 5, 4, 9, 4, 2, 5, -5, -5, -3, -4, 10, 6, -7, -6, 0, -7, -7, 9, 7
-20, -19, -18, -17, -16, -15, -14, -12, -12, -11, -11, -10, -9, -9, -8, -8, -8, -7, -1, 6, -3, 5, 3, -6, -6, 11, 1, 8, 6, 11, 5, 4, 9, 4, 2, 5, -5, -5, -3, -4, 10, 6, 1, -6, 0, -7, -7, 9, 7
-20, -19, -18, -17, -16, -15, -14, -12, -12, -11, -11, -10, -9, -9, -8, -8, -8, -7, -7, 6, -3, 5, 3, -6, -6, 11, 1, 8, 6, 11, 5, 4, 9, 4, 2, 5, -5, -5, -3, -4, 10, 6, 1, -6, 0, -1, -7, 9, 7
-20, -19, -18, -17, -16, -15, -14, -12, -12, -11, -11, -10, -9, -9, -8, -8, -8, -7, -7, -7, -3, 5, 3, -6, -6, 11, 1, 8, 6, 11, 5, 4, 9, 4, 2, 5, -5, -5, -3, -4, 10, 6, 1, -6, 0, -1, 6, 9, 7
-20, -19, -18, -17, -16, -15, -14, -12, -12, -11, -11, -10, -9, -9, -8, -8, -8, -7, -7, -7, -6, 5, 3, -3, -6, 11, 1, 8, 6, 11, 5, 4, 9, 4, 2, 5, -5, -5, -3, -4, 10, 6, 1, -6, 0, -1, 6, 9, 7
-20, -19, -18, -17, -16, -15, -14, -12, -12, -11, -11, -10, -9, -9, -8, -8, -8, -7, -7, -7, -6, -6, 3, -3, 5, 11, 1, 8, 6, 11, 5, 4, 9, 4, 2, 5, -5, -5, -3, -4, 10, 6, 1, -6, 0, -1, 6, 9, 7
-20, -19, -18, -17, -16, -15, -14, -12, -12, -11, -11, -10, -9, -9, -8, -8, -8, -7, -7, -7, -6, -6, -6, -3, 5, 11, 1, 8, 6, 11, 5, 4, 9, 4, 2, 5, -5, -5, -3, -4, 10, 6, 1, 3, 0, -1, 6, 9, 7
-20, -19, -18, -17, -16, -15, -14, -12, -12, -11, -11, -10, -9, -9, -8, -8, -8, -7, -7, -7, -6, -6, -6, -5, 5, 11, 1, 8, 6, 11, 5, 4, 9, 4, 2, 5, -3, -5, -3, -4, 10, 6, 1, 3, 0, -1, 6, 9, 7
-20, -19, -18, -17, -16, -15, -14, -12, -12, -11, -11, -10, -9, -9, -8, -8, -8, -7, -7, -7, -6, -6, -6, -5, -5, 11, 1, 8, 6, 11, 5, 4, 9, 4, 2, 5, -3, 5, -3, -4, 10, 6, 1, 3, 0, -1, 6, 9, 7
-20, -19, -18, -17, -16, -15, -14, -12, -12, -11, -11, -10, -9, -9, -8, -8, -8, -7, -7, -7, -6, -6, -6, -5, -5, -4, 1, 8, 6, 11, 5, 4, 9, 4, 2, 5, -3, 5, -3, 11, 10, 6, 1, 3, 0, -1, 6, 9, 7
-20, -19, -18, -17, -16, -15, -14, -12, -12, -11, -11, -10, -9, -9, -8, -8, -8, -7, -7, -7, -6, -6, -6, -5, -5, -4, -3, 8, 6, 11, 5, 4, 9, 4, 2, 5, 1, 5, -3, 11, 10, 6, 1, 3, 0, -1, 6, 9, 7
-20, -19, -18, -17, -16, -15, -14, -12, -12, -11, -11, -10, -9, -9, -8, -8, -8, -7, -7, -7, -6, -6, -6, -5, -5, -4, -3, -3, 6, 11, 5, 4, 9, 4, 2, 5, 1, 5, 8, 11, 10, 6, 1, 3, 0, -1, 6, 9, 7
-20, -19, -18, -17, -16, -15, -14, -12, -12, -11, -11, -10, -9, -9, -8, -8, -8, -7, -7, -7, -6, -6, -6, -5, -5, -4, -3, -3, -1, 11, 5, 4, 9, 4, 2, 5, 1, 5, 8, 11, 10, 6, 1, 3, 0, 6, 6, 9, 7
-20, -19, -18, -17, -16, -15, -14, -12, -12, -11, -11, -10, -9, -9, -8, -8, -8, -7, -7, -7, -6, -6, -6, -5, -5, -4, -3, -3, -1, 0, 5, 4, 9, 4, 2, 5, 1, 5, 8, 11, 10, 6, 1, 3, 11, 6, 6, 9, 7
-20, -19, -18, -17, -16, -15, -14, -12, -12, -11, -11, -10, -9, -9, -8, -8, -8, -7, -7, -7, -6, -6, -6, -5, -5, -4, -3, -3, -1, 0, 1, 4, 9, 4, 2, 5, 5, 5, 8, 11, 10, 6, 1, 3, 11, 6, 6, 9, 7
-20, -19, -18, -17, -16, -15, -14, -12, -12, -11, -11, -10, -9, -9, -8, -8, -8, -7, -7, -7, -6, -6, -6, -5, -5, -4, -3, -3, -1, 0, 1, 1, 9, 4, 2, 5, 5, 5, 8, 11, 10, 6, 4, 3, 11, 6, 6, 9, 7
-20, -19, -18, -17, -16, -15, -14, -12, -12, -11, -11, -10, -9, -9, -8, -8, -8, -7, -7, -7, -6, -6, -6, -5, -5, -4, -3, -3, -1, 0, 1, 1, 2, 4, 9, 5, 5, 5, 8, 11, 10, 6, 4, 3, 11, 6, 6, 9, 7
-20, -19, -18, -17, -16, -15, -14, -12, -12, -11, -11, -10, -9, -9, -8, -8, -8, -7, -7, -7, -6, -6, -6, -5, -5, -4, -3, -3, -1, 0, 1, 1, 2, 3, 9, 5, 5, 5, 8, 11, 10, 6, 4, 4, 11, 6, 6, 9, 7
-20, -19, -18, -17, -16, -15, -14, -12, -12, -11, -11, -10, -9, -9, -8, -8, -8, -7, -7, -7, -6, -6, -6, -5, -5, -4, -3, -3, -1, 0, 1, 1, 2, 3, 4, 5, 5, 5, 8, 11, 10, 6, 9, 4, 11, 6, 6, 9, 7
-20, -19, -18, -17, -16, -15, -14, -12, -12, -11, -11, -10, -9, -9, -8, -8, -8, -7, -7, -7, -6, -6, -6, -5, -5, -4, -3, -3, -1, 0, 1, 1, 2, 3, 4, 4, 5, 5, 8, 11, 10, 6, 9, 5, 11, 6, 6, 9, 7
-20, -19, -18, -17, -16, -15, -14, -12, -12, -11, -11, -10, -9, -9, -8, -8, -8, -7, -7, -7, -6, -6, -6, -5, -5, -4, -3, -3, -1, 0, 1, 1, 2, 3, 4, 4, 5, 5, 8, 11, 10, 6, 9, 5, 11, 6, 6, 9, 7
-20, -19, -18, -17, -16, -15, -14, -12, -12, -11, -11, -10, -9, -9, -8, -8, -8, -7, -7, -7, -6, -6, -6, -5, -5, -4, -3, -3, -1, 0, 1, 1, 2, 3, 4, 4, 5, 5, 8, 11, 10, 6, 9, 5, 11, 6, 6, 9, 7
-20, -19, -18, -17, -16, -15, -14, -12, -12, -11, -11, -10, -9, -9, -8, -8, -8, -7, -7, -7, -6, -6, -6, -5, -5, -4, -3, -3, -1, 0, 1, 1, 2, 3, 4, 4, 5, 5, 5, 11, 10, 6, 9, 8, 11, 6, 6, 9, 7
-20, -19, -18, -17, -16, -15, -14, -12, -12, -11, -11, -10, -9, -9, -8, -8, -8, -7, -7, -7, -6, -6, -6, -5, -5, -4, -3, -3, -1, 0, 1, 1, 2, 3, 4, 4, 5, 5, 5, 6, 10, 11, 9, 8, 11, 6, 6, 9, 7
-20, -19, -18, -17, -16, -15, -14, -12, -12, -11, -11, -10, -9, -9, -8, -8, -8, -7, -7, -7, -6, -6, -6, -5, -5, -4, -3, -3, -1, 0, 1, 1, 2, 3, 4, 4, 5, 5, 5, 6, 6, 11, 9, 8, 11, 10, 6, 9, 7
-20, -19, -18, -17, -16, -15, -14, -12, -12, -11, -11, -10, -9, -9, -8, -8, -8, -7, -7, -7, -6, -6, -6, -5, -5, -4, -3, -3, -1, 0, 1, 1, 2, 3, 4, 4, 5, 5, 5, 6, 6, 6, 9, 8, 11, 10, 11, 9, 7
-20, -19, -18, -17, -16, -15, -14, -12, -12, -11, -11, -10, -9, -9, -8, -8, -8, -7, -7, -7, -6, -6, -6, -5, -5, -4, -3, -3, -1, 0, 1, 1, 2, 3, 4, 4, 5, 5, 5, 6, 6, 6, 7, 8, 11, 10, 11, 9, 9
-20, -19, -18, -17, -16, -15, -14, -12, -12, -11, -11, -10, -9, -9, -8, -8, -8, -7, -7, -7, -6, -6, -6, -5, -5, -4, -3, -3, -1, 0, 1, 1, 2, 3, 4, 4, 5, 5, 5, 6, 6, 6, 7, 8, 11, 10, 11, 9, 9
-20, -19, -18, -17, -16, -15, -14, -12, -12, -11, -11, -10, -9, -9, -8, -8, -8, -7, -7, -7, -6, -6, -6, -5, -5, -4, -3, -3, -1, 0, 1, 1, 2, 3, 4, 4, 5, 5, 5, 6, 6, 6, 7, 8, 9, 10, 11, 11, 9
-20, -19, -18, -17, -16, -15, -14, -12, -12, -11, -11, -10, -9, -9, -8, -8, -8, -7, -7, -7, -6, -6, -6, -5, -5, -4, -3, -3, -1, 0, 1, 1, 2, 3, 4, 4, 5, 5, 5, 6, 6, 6, 7, 8, 9, 9, 11, 11, 10
-20, -19, -18, -17, -16, -15, -14, -12, -12, -11, -11, -10, -9, -9, -8, -8, -8, -7, -7, -7, -6, -6, -6, -5, -5, -4, -3, -3, -1, 0, 1, 1, 2, 3, 4, 4, 5, 5, 5, 6, 6, 6, 7, 8, 9, 9, 10, 11, 11
-20, -19, -18, -17, -16, -15, -14, -12, -12, -11, -11, -10, -9, -9, -8, -8, -8, -7, -7, -7, -6, -6, -6, -5, -5, -4, -3, -3, -1, 0, 1, 1, 2, 3, 4, 4, 5, 5, 5, 6, 6, 6, 7, 8, 9, 9, 10, 11, 11
-20, -19, -18, -17, -16, -15, -14, -12, -12, -11, -11, -10, -9, -9, -8, -8, -8, -7, -7, -7, -6, -6, -6, -5, -5, -4, -3, -3, -1, 0, 1, 1, 2, 3, 4, 4, 5, 5, 5, 6, 6, 6, 7, 8, 9, 9, 10, 11, 11
